block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
5	8	1025	DONE	20200924T003228.138683	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3191497974	Dict(image:Box(7, 7, 3))	8
5	8	1026	DONE	20200924T003228.189682	2	[5 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	893211196	Dict(image:Box(7, 7, 3))	9
5	8	1027	DONE	20200924T003228.236680	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3128503508	Dict(image:Box(7, 7, 3))	8
5	8	1028	DONE	20200924T003228.280720	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1257251442	Dict(image:Box(7, 7, 3))	8
5	8	1029	DONE	20200924T003228.340725	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9607142857142857	4227554073	Dict(image:Box(7, 7, 3))	11
5	8	1030	DONE	20200924T003228.390719	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	293264955	Dict(image:Box(7, 7, 3))	8
5	8	1031	DONE	20200924T003228.537809	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3055080103	Dict(image:Box(7, 7, 3))	8
5	8	1032	DONE	20200924T003228.587808	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	1877183063	Dict(image:Box(7, 7, 3))	9
5	8	1033	DONE	20200924T003228.635808	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	970288634	Dict(image:Box(7, 7, 3))	8
5	8	1034	DONE	20200924T003228.682383	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	3580299539	Dict(image:Box(7, 7, 3))	10
5	8	1035	DONE	20200924T003228.737381	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	2929973650	Dict(image:Box(7, 7, 3))	9
